7.15	-63.5691
7.175	-63.8128
7.2	-64.0417
7.225	-64.257
7.25	-64.4599
7.275	-64.6515
7.3	-64.8324
7.325	-65.0037
7.35	-65.1659
7.375	-65.3198
7.4	-65.4658
7.425	-65.6046
7.45	-65.7365
7.475	-65.8621
7.5	-65.9817
7.525	-66.0957
7.55	-66.2044
7.575	-66.3081
7.6	-66.4071
7.625	-66.5016
7.65	-66.5919
7.675	-66.6783
7.7	-66.7608
7.725	-66.8398
7.75	-66.9153
7.775	-66.9876
7.8	-67.0568
7.825	-67.123
7.85	-67.1864
7.875	-67.2471
7.9	-67.3052
7.925	-67.3609
7.95	-67.4141
7.975	-67.4652
8	-67.514
8.025	-67.5607
8.05	-67.6055
8.075	-67.6483
8.1	-67.6893
8.125	-67.7284
8.15	-67.7659
8.175	-67.8017
8.2	-67.8359
8.225	-67.8686
8.25	-67.8998
8.275	-67.9295
8.3	-67.9579
8.325	-67.9849
8.35	-68.0107
8.375	-68.0352
8.4	-68.0585
8.425	-68.0806
8.45	-68.1016
8.475	-68.1215
8.5	-68.1403
8.525	-68.1581
8.55	-68.175
8.575	-68.1908
8.6	-68.2057
8.625	-68.2197
8.65	-68.2328
8.675	-68.2451
8.7	-68.2566
8.725	-68.2672
8.75	-68.2771
8.775	-68.2862
8.8	-68.2946
8.825	-68.3022
8.85	-68.3092
8.875	-68.3155
8.9	-68.3211
8.925	-68.3261
8.95	-68.3305
8.975	-68.3343
9	-68.3375
9.025	-68.3402
9.05	-68.3423
9.075	-68.3438
9.1	-68.3449
9.125	-68.3454
9.15	-68.3454
9.175	-68.345
9.2	-68.3441
9.225	-68.3427
9.25	-68.341
9.275	-68.3387
9.3	-68.3361
9.325	-68.3331
9.35	-68.3297
9.375	-68.3259
9.4	-68.3217
9.425	-68.3171
9.45	-68.3123
9.475	-68.307
9.5	-68.3015
9.525	-68.2956
9.55	-68.2894
9.575	-68.2829
9.6	-68.2761
9.625	-68.2691
9.65	-68.2617
9.675	-68.2541
9.7	-68.2462
9.725	-68.2381
9.75	-68.2297
9.775	-68.2211
9.8	-68.2123
9.825	-68.2032
9.85	-68.1939
9.875	-68.1844
9.9	-68.1747
9.925	-68.1647
9.95	-68.1546
9.975	-68.1443
10	-68.1339
10.025	-68.1232
10.05	-68.1124
10.075	-68.1014
10.1	-68.0903
10.125	-68.079
10.15	-68.0675
10.175	-68.0559
10.2	-68.0442
10.225	-68.0323
10.25	-68.0203
10.275	-68.0082
10.3	-67.9959
10.325	-67.9836
10.35	-67.9711
10.375	-67.9585
10.4	-67.9458
10.425	-67.933
10.45	-67.9201
10.475	-67.9071
10.5	-67.894
10.525	-67.8809
10.55	-67.8676
10.575	-67.8543
10.6	-67.8409
10.625	-67.8274
10.65	-67.8138
10.675	-67.8002
10.7	-67.7865
10.725	-67.7728
10.75	-67.759
10.775	-67.7451
10.8	-67.7312
10.825	-67.7172
10.85	-67.7032
10.875	-67.6892
10.9	-67.6751
10.925	-67.661
10.95	-67.6468
10.975	-67.6326
11	-67.6183
11.025	-67.6041
11.05	-67.5898
11.075	-67.5754
11.1	-67.5611
11.125	-67.5467
11.15	-67.5323
11.175	-67.5179
11.2	-67.5035
11.225	-67.4891
11.25	-67.4746
11.275	-67.4602
11.3	-67.4457
11.325	-67.4312
11.35	-67.4168
11.375	-67.4023
11.4	-67.3878
11.425	-67.3733
11.45	-67.3589
11.475	-67.3444
11.5	-67.3299
11.525	-67.3155
11.55	-67.301
11.575	-67.2866
11.6	-67.2721
11.625	-67.2577
11.65	-67.2433
11.675	-67.2289
11.7	-67.2145
11.725	-67.2002
11.75	-67.1858
11.775	-67.1715
11.8	-67.1572
11.825	-67.1429
11.85	-67.1287
11.875	-67.1144
11.9	-67.1002
11.925	-67.086
11.95	-67.0719
11.975	-67.0577
12	-67.0436
12.025	-67.0296
12.05	-67.0155
12.075	-67.0015
12.1	-66.9875
12.125	-66.9736
12.15	-66.9597
12.175	-66.9458
12.2	-66.932
12.225	-66.9182
12.25	-66.9044
12.275	-66.8906
12.3	-66.8769
12.325	-66.8633
12.35	-66.8496
12.375	-66.836
12.4	-66.8225
12.425	-66.809
12.45	-66.7955
12.475	-66.7821
12.5	-66.7687
12.525	-66.7553
12.55	-66.742
12.575	-66.7288
12.6	-66.7156
12.625	-66.7024
12.65	-66.6893
12.675	-66.6762
12.7	-66.6632
12.725	-66.6502
12.75	-66.6372
12.775	-66.6244
12.8	-66.6115
12.825	-66.5987
12.85	-66.586
12.875	-66.5733
12.9	-66.5606
12.925	-66.548
12.95	-66.5355
12.975	-66.523
13	-66.5106
13.025	-66.4982
13.05	-66.4858
13.075	-66.4736
13.1	-66.4613
13.125	-66.4492
13.15	-66.437
13.175	-66.4249
13.2	-66.4129
13.225	-66.401
13.25	-66.3891
13.275	-66.3772
13.3	-66.3654
13.325	-66.3537
13.35	-66.342
13.375	-66.3303
13.4	-66.3188
13.425	-66.3073
13.45	-66.2958
13.475	-66.2844
13.5	-66.273
13.525	-66.2617
13.55	-66.2505
13.575	-66.2393
13.6	-66.2282
13.625	-66.2171
13.65	-66.2061
13.675	-66.1951
13.7	-66.1842
13.725	-66.1734
13.75	-66.1626
13.775	-66.1519
13.8	-66.1412
13.825	-66.1306
13.85	-66.1201
13.875	-66.1096
13.9	-66.0992
13.925	-66.0888
13.95	-66.0785
13.975	-66.0682
14	-66.058
14.025	-66.0479
14.05	-66.0378
14.075	-66.0278
14.1	-66.0178
14.125	-66.0079
14.15	-65.9981
14.175	-65.9883
14.2	-65.9785
14.225	-65.9688
14.25	-65.9592
14.275	-65.9497
14.3	-65.9402
14.325	-65.9307
14.35	-65.9213
14.375	-65.912
14.4	-65.9027
14.425	-65.8935
14.45	-65.8843
14.475	-65.8752
14.5	-65.8661
14.525	-65.8571
14.55	-65.8482
14.575	-65.8393
14.6	-65.8305
14.625	-65.8217
14.65	-65.813
14.675	-65.8043
14.7	-65.7957
14.725	-65.7871
14.75	-65.7786
14.775	-65.7702
14.8	-65.7618
14.825	-65.7535
14.85	-65.7452
14.875	-65.737
14.9	-65.7289
14.925	-65.7208
14.95	-65.7127
14.975	-65.7047
15	-65.6968
15.025	-65.6889
15.05	-65.6811
15.075	-65.6733
15.1	-65.6656
15.125	-65.658
15.15	-65.6504
15.175	-65.6428
15.2	-65.6353
15.225	-65.6279
15.25	-65.6205
15.275	-65.6132
15.3	-65.6059
15.325	-65.5986
15.35	-65.5915
15.375	-65.5844
15.4	-65.5773
15.425	-65.5703
15.45	-65.5633
15.475	-65.5564
15.5	-65.5496
15.525	-65.5428
15.55	-65.536
15.575	-65.5293
15.6	-65.5227
15.625	-65.5161
15.65	-65.5096
15.675	-65.5031
15.7	-65.4966
15.725	-65.4903
15.75	-65.4839
15.775	-65.4776
15.8	-65.4714
15.825	-65.4652
15.85	-65.4591
15.875	-65.453
15.9	-65.447
15.925	-65.441
15.95	-65.4351
15.975	-65.4292
16	-65.4234
16.025	-65.4176
16.05	-65.4119
16.075	-65.4062
16.1	-65.4005
16.125	-65.3949
16.15	-65.3894
16.175	-65.3839
16.2	-65.3785
16.225	-65.3731
16.25	-65.3677
16.275	-65.3624
16.3	-65.3572
16.325	-65.3519
16.35	-65.3468
16.375	-65.3417
16.4	-65.3366
16.425	-65.3316
16.45	-65.3266
16.475	-65.3216
16.5	-65.3167
16.525	-65.3119
16.55	-65.3071
16.575	-65.3023
16.6	-65.2976
16.625	-65.293
16.65	-65.2883
16.675	-65.2837
16.7	-65.2792
16.725	-65.2747
16.75	-65.2702
16.775	-65.2658
16.8	-65.2615
16.825	-65.2571
16.85	-65.2529
16.875	-65.2486
16.9	-65.2444
16.925	-65.2402
16.95	-65.2361
16.975	-65.232
17	-65.228
17.025	-65.224
17.05	-65.22
17.075	-65.2161
17.1	-65.2122
17.125	-65.2084
17.15	-65.2046
17.175	-65.2008
17.2	-65.1971
17.225	-65.1934
17.25	-65.1898
17.275	-65.1861
17.3	-65.1826
17.325	-65.179
17.35	-65.1755
17.375	-65.1721
17.4	-65.1686
17.425	-65.1652
17.45	-65.1619
17.475	-65.1586
17.5	-65.1553
17.525	-65.152
17.55	-65.1488
17.575	-65.1456
17.6	-65.1425
17.625	-65.1394
17.65	-65.1363
17.675	-65.1333
17.7	-65.1303
17.725	-65.1273
17.75	-65.1244
17.775	-65.1214
17.8	-65.1186
17.825	-65.1157
17.85	-65.1129
17.875	-65.1101
17.9	-65.1074
17.925	-65.1047
17.95	-65.102
17.975	-65.0993
18	-65.0967
18.025	-65.0941
18.05	-65.0916
18.075	-65.089
18.1	-65.0865
18.125	-65.0841
18.15	-65.0816
18.175	-65.0792
18.2	-65.0768
18.225	-65.0745
18.25	-65.0722
18.275	-65.0699
18.3	-65.0676
18.325	-65.0654
18.35	-65.0631
18.375	-65.061
18.4	-65.0588
18.425	-65.0567
18.45	-65.0546
18.475	-65.0525
18.5	-65.0504
18.525	-65.0484
18.55	-65.0464
18.575	-65.0444
18.6	-65.0425
18.625	-65.0406
18.65	-65.0387
18.675	-65.0368
18.7	-65.035
18.725	-65.0331
18.75	-65.0313
18.775	-65.0296
18.8	-65.0278
18.825	-65.0261
18.85	-65.0244
18.875	-65.0227
18.9	-65.021
18.925	-65.0194
18.95	-65.0178
18.975	-65.0162
19	-65.0146
19.025	-65.0131
19.05	-65.0116
19.075	-65.0101
19.1	-65.0086
19.125	-65.0071
19.15	-65.0057
19.175	-65.0043
19.2	-65.0029
19.225	-65.0015
19.25	-65.0002
19.275	-64.9988
19.3	-64.9975
19.325	-64.9962
19.35	-64.9949
19.375	-64.9937
19.4	-64.9924
19.425	-64.9912
19.45	-64.99
19.475	-64.9888
19.5	-64.9877
19.525	-64.9865
19.55	-64.9854
19.575	-64.9843
19.6	-64.9832
19.625	-64.9821
19.65	-64.981
19.675	-64.98
19.7	-64.979
19.725	-64.9779
19.75	-64.9769
19.775	-64.976
19.8	-64.975
19.825	-64.9741
19.85	-64.9731
19.875	-64.9722
19.9	-64.9713
19.925	-64.9704
19.95	-64.9696
19.975	-64.9687
20	-64.9679
20.025	-64.967
20.05	-64.9662
20.075	-64.9654
20.1	-64.9647
20.125	-64.9639
20.15	-64.9631
20.175	-64.9624
20.2	-64.9617
20.225	-64.961
20.25	-64.9603
20.275	-64.9596
20.3	-64.9589
20.325	-64.9582
20.35	-64.9576
20.375	-64.9569
20.4	-64.9563
20.425	-64.9557
20.45	-64.9551
20.475	-64.9545
20.5	-64.954
20.525	-64.9534
20.55	-64.9528
20.575	-64.9523
20.6	-64.9518
20.625	-64.9513
20.65	-64.9508
20.675	-64.9503
20.7	-64.9498
20.725	-64.9493
20.75	-64.9488
20.775	-64.9484
20.8	-64.948
20.825	-64.9475
20.85	-64.9471
20.875	-64.9467
20.9	-64.9463
20.925	-64.9459
20.95	-64.9455
20.975	-64.9452
21	-64.9448
21.025	-64.9444
21.05	-64.9441
21.075	-64.9438
21.1	-64.9434
21.125	-64.9431
21.15	-64.9428
21.175	-64.9425
21.2	-64.9422
21.225	-64.9419
21.25	-64.9417
21.275	-64.9414
21.3	-64.9411
21.325	-64.9409
21.35	-64.9406
21.375	-64.9404
21.4	-64.9402
21.425	-64.94
21.45	-64.9397
21.475	-64.9395
21.5	-64.9393
21.525	-64.9391
21.55	-64.939
21.575	-64.9388
21.6	-64.9386
21.625	-64.9385
21.65	-64.9383
21.675	-64.9381
21.7	-64.938
21.725	-64.9379
21.75	-64.9377
21.775	-64.9376
21.8	-64.9375
21.825	-64.9374
21.85	-64.9373
21.875	-64.9372
21.9	-64.9371
21.925	-64.937
21.95	-64.9369
21.975	-64.9368
22	-64.9368
22.025	-64.9367
22.05	-64.9366
22.075	-64.9366
22.1	-64.9365
22.125	-64.9365
22.15	-64.9364
22.175	-64.9364
22.2	-64.9364
22.225	-64.9363
22.25	-64.9363
22.275	-64.9363
22.3	-64.9363
22.325	-64.9363
22.35	-64.9363
22.375	-64.9363
22.4	-64.9363
22.425	-64.9363
22.45	-64.9363
22.475	-64.9363
22.5	-64.9363
22.525	-64.9364
22.55	-64.9364
22.575	-64.9364
22.6	-64.9364
22.625	-64.9365
22.65	-64.9365
22.675	-64.9366
22.7	-64.9366
22.725	-64.9367
22.75	-64.9367
22.775	-64.9368
22.8	-64.9369
22.825	-64.9369
22.85	-64.937
22.875	-64.937
22.9	-64.9371
22.925	-64.9372
22.95	-64.9373
22.975	-64.9374
23	-64.9375
23.025	-64.9375
23.05	-64.9376
23.075	-64.9377
23.1	-64.9378
23.125	-64.9379
23.15	-64.938
23.175	-64.9381
23.2	-64.9382
23.225	-64.9383
23.25	-64.9384
23.275	-64.9386
23.3	-64.9387
23.325	-64.9388
23.35	-64.9389
23.375	-64.939
23.4	-64.9391
23.425	-64.9393
23.45	-64.9394
23.475	-64.9395
23.5	-64.9396
23.525	-64.9398
23.55	-64.9399
23.575	-64.94
23.6	-64.9402
23.625	-64.9403
23.65	-64.9405
23.675	-64.9406
23.7	-64.9407
23.725	-64.9409
23.75	-64.941
23.775	-64.9412
23.8	-64.9413
23.825	-64.9415
23.85	-64.9416
23.875	-64.9418
23.9	-64.9419
23.925	-64.9421
23.95	-64.9422
23.975	-64.9424
24	-64.9425
24.025	-64.9427
24.05	-64.9429
24.075	-64.943
24.1	-64.9432
24.125	-64.9433
24.15	-64.9435
24.175	-64.9437
24.2	-64.9438
24.225	-64.944
24.25	-64.9441
24.275	-64.9443
24.3	-64.9445
24.325	-64.9446
24.35	-64.9448
24.375	-64.945
24.4	-64.9451
24.425	-64.9453
24.45	-64.9455
24.475	-64.9457
24.5	-64.9458
24.525	-64.946
24.55	-64.9462
24.575	-64.9463
24.6	-64.9465
24.625	-64.9467
24.65	-64.9469
24.675	-64.947
24.7	-64.9472
24.725	-64.9474
24.75	-64.9475
24.775	-64.9477
24.8	-64.9479
24.825	-64.9481
24.85	-64.9482
24.875	-64.9484
24.9	-64.9486
24.925	-64.9488
24.95	-64.9489
24.975	-64.9491
25	-64.9493
25.025	-64.9495
25.05	-64.9496
25.075	-64.9498
25.1	-64.95
25.125	-64.9502
25.15	-64.9503
25.175	-64.9505
25.2	-64.9507
25.225	-64.9509
25.25	-64.951
25.275	-64.9512
25.3	-64.9514
25.325	-64.9515
25.35	-64.9517
25.375	-64.9519
25.4	-64.9521
25.425	-64.9522
25.45	-64.9524
25.475	-64.9526
25.5	-64.9528
25.525	-64.9529
25.55	-64.9531
25.575	-64.9533
25.6	-64.9534
25.625	-64.9536
25.65	-64.9538
25.675	-64.9539
25.7	-64.9541
25.725	-64.9543
25.75	-64.9544
25.775	-64.9546
25.8	-64.9548
25.825	-64.9549
25.85	-64.9551
25.875	-64.9553
25.9	-64.9554
25.925	-64.9556
25.95	-64.9558
25.975	-64.9559
26	-64.9561
26.025	-64.9563
26.05	-64.9564
26.075	-64.9566
26.1	-64.9568
26.125	-64.9569
26.15	-64.9571
26.175	-64.9572
26.2	-64.9574
26.225	-64.9576
26.25	-64.9577
26.275	-64.9579
26.3	-64.958
26.325	-64.9582
26.35	-64.9583
26.375	-64.9585
26.4	-64.9586
26.425	-64.9588
26.45	-64.959
26.475	-64.9591
26.5	-64.9593
26.525	-64.9594
26.55	-64.9596
26.575	-64.9597
26.6	-64.9599
26.625	-64.96
26.65	-64.9602
26.675	-64.9603
26.7	-64.9605
26.725	-64.9606
26.75	-64.9608
26.775	-64.9609
26.8	-64.961
26.825	-64.9612
26.85	-64.9613
26.875	-64.9615
26.9	-64.9616
26.925	-64.9618
26.95	-64.9619
26.975	-64.962
27	-64.9622
27.025	-64.9623
27.05	-64.9625
27.075	-64.9626
27.1	-64.9627
27.125	-64.9629
27.15	-64.963
27.175	-64.9631
27.2	-64.9633
27.225	-64.9634
27.25	-64.9635
27.275	-64.9637
27.3	-64.9638
27.325	-64.9639
27.35	-64.9641
27.375	-64.9642
27.4	-64.9643
27.425	-64.9644
27.45	-64.9646
27.475	-64.9647
27.5	-64.9648
27.525	-64.965
27.55	-64.9651
27.575	-64.9652
27.6	-64.9653
27.625	-64.9654
27.65	-64.9656
27.675	-64.9657
27.7	-64.9658
27.725	-64.9659
27.75	-64.966
27.775	-64.9662
27.8	-64.9663
27.825	-64.9664
27.85	-64.9665
27.875	-64.9666
27.9	-64.9667
27.925	-64.9669
27.95	-64.967
27.975	-64.9671
28	-64.9672
28.025	-64.9673
28.05	-64.9674
28.075	-64.9675
28.1	-64.9676
28.125	-64.9678
28.15	-64.9679
28.175	-64.968
28.2	-64.9681
28.225	-64.9682
28.25	-64.9683
28.275	-64.9684
28.3	-64.9685
28.325	-64.9686
28.35	-64.9687
28.375	-64.9688
28.4	-64.9689
28.425	-64.969
28.45	-64.9691
28.475	-64.9692
28.5	-64.9693
28.525	-64.9694
28.55	-64.9695
28.575	-64.9696
28.6	-64.9697
28.625	-64.9698
28.65	-64.9699
28.675	-64.97
28.7	-64.9701
28.725	-64.9701
28.75	-64.9702
28.775	-64.9703
28.8	-64.9704
28.825	-64.9705
28.85	-64.9706
28.875	-64.9707
28.9	-64.9708
28.925	-64.9709
28.95	-64.9709
28.975	-64.971
29	-64.9711
29.025	-64.9712
29.05	-64.9713
29.075	-64.9714
29.1	-64.9715
29.125	-64.9715
29.15	-64.9716
29.175	-64.9717
29.2	-64.9718
29.225	-64.9719
29.25	-64.9719
29.275	-64.972
29.3	-64.9721
29.325	-64.9722
29.35	-64.9723
29.375	-64.9723
29.4	-64.9724
29.425	-64.9725
29.45	-64.9726
29.475	-64.9726
29.5	-64.9727
29.525	-64.9728
29.55	-64.9728
29.575	-64.9729
29.6	-64.973
29.625	-64.9731
29.65	-64.9731
29.675	-64.9732
29.7	-64.9733
29.725	-64.9733
29.75	-64.9734
29.775	-64.9735
29.8	-64.9735
29.825	-64.9736
29.85	-64.9737
29.875	-64.9737
29.9	-64.9738
29.925	-64.9739
29.95	-64.9739
29.975	-64.974
30	-64.9741
30.025	-64.9741
30.05	-64.9742
30.075	-64.9742
30.1	-64.9743
30.125	-64.9744
30.15	-64.9744
30.175	-64.9745
30.2	-64.9745
30.225	-64.9746
30.25	-64.9747
30.275	-64.9747
30.3	-64.9748
30.325	-64.9748
30.35	-64.9749
30.375	-64.9749
30.4	-64.975
30.425	-64.9751
30.45	-64.9751
30.475	-64.9752
30.5	-64.9752
30.525	-64.9753
30.55	-64.9753
30.575	-64.9754
30.6	-64.9754
30.625	-64.9755
30.65	-64.9755
30.675	-64.9756
30.7	-64.9756
30.725	-64.9757
30.75	-64.9757
30.775	-64.9758
30.8	-64.9758
30.825	-64.9759
30.85	-64.9759
30.875	-64.976
30.9	-64.976
30.925	-64.9761
30.95	-64.9761
30.975	-64.9762
31	-64.9762
31.025	-64.9762
31.05	-64.9763
31.075	-64.9763
31.1	-64.9764
31.125	-64.9764
31.15	-64.9765
31.175	-64.9765
31.2	-64.9765
31.225	-64.9766
31.25	-64.9766
31.275	-64.9767
31.3	-64.9767
31.325	-64.9767
31.35	-64.9768
31.375	-64.9768
31.4	-64.9769
31.425	-64.9769
31.45	-64.9769
31.475	-64.977
31.5	-64.977
31.525	-64.9771
31.55	-64.9771
31.575	-64.9771
31.6	-64.9772
31.625	-64.9772
31.65	-64.9772
31.675	-64.9773
31.7	-64.9773
31.725	-64.9773
31.75	-64.9774
31.775	-64.9774
31.8	-64.9774
31.825	-64.9775
31.85	-64.9775
31.875	-64.9775
31.9	-64.9776
31.925	-64.9776
31.95	-64.9776
31.975	-64.9777
32	-64.9777
32.025	-64.9777
32.05	-64.9778
32.075	-64.9778
32.1	-64.9778
32.125	-64.9778
32.15	-64.9779
32.175	-64.9779
32.2	-64.9779
32.225	-64.978
32.25	-64.978
32.275	-64.978
32.3	-64.9781
32.325	-64.9781
32.35	-64.9781
32.375	-64.9781
32.4	-64.9782
32.425	-64.9782
32.45	-64.9782
32.475	-64.9782
32.5	-64.9783
32.525	-64.9783
32.55	-64.9783
32.575	-64.9783
32.6	-64.9784
32.625	-64.9784
32.65	-64.9784
32.675	-64.9784
32.7	-64.9785
32.725	-64.9785
32.75	-64.9785
32.775	-64.9785
32.8	-64.9786
32.825	-64.9786
32.85	-64.9786
32.875	-64.9786
32.9	-64.9786
32.925	-64.9787
32.95	-64.9787
32.975	-64.9787
33	-64.9787
33.025	-64.9788
33.05	-64.9788
33.075	-64.9788
33.1	-64.9788
33.125	-64.9788
33.15	-64.9789
33.175	-64.9789
33.2	-64.9789
33.225	-64.9789
33.25	-64.9789
33.275	-64.979
33.3	-64.979
33.325	-64.979
33.35	-64.979
33.375	-64.979
33.4	-64.979
33.425	-64.9791
33.45	-64.9791
33.475	-64.9791
33.5	-64.9791
33.525	-64.9791
33.55	-64.9792
33.575	-64.9792
33.6	-64.9792
33.625	-64.9792
33.65	-64.9792
33.675	-64.9792
33.7	-64.9793
33.725	-64.9793
33.75	-64.9793
33.775	-64.9793
33.8	-64.9793
33.825	-64.9793
33.85	-64.9793
33.875	-64.9794
33.9	-64.9794
33.925	-64.9794
33.95	-64.9794
33.975	-64.9794
34	-64.9794
34.025	-64.9795
34.05	-64.9795
34.075	-64.9795
34.1	-64.9795
34.125	-64.9795
34.15	-64.9795
34.175	-64.9795
34.2	-64.9795
34.225	-64.9796
34.25	-64.9796
34.275	-64.9796
34.3	-64.9796
34.325	-64.9796
34.35	-64.9796
34.375	-64.9796
34.4	-64.9797
34.425	-64.9797
34.45	-64.9797
34.475	-64.9797
34.5	-64.9797
34.525	-64.9797
34.55	-64.9797
34.575	-64.9797
34.6	-64.9797
34.625	-64.9798
34.65	-64.9798
34.675	-64.9798
34.7	-64.9798
34.725	-64.9798
34.75	-64.9798
34.775	-64.9798
34.8	-64.9798
34.825	-64.9798
34.85	-64.9799
34.875	-64.9799
34.9	-64.9799
34.925	-64.9799
34.95	-64.9799
34.975	-64.9799
35	-64.9799
35.025	-64.9799
35.05	-64.9799
35.075	-64.9799
35.1	-64.9799
35.125	-64.98
35.15	-64.98
35.175	-64.98
35.2	-64.98
35.225	-64.98
35.25	-64.98
35.275	-64.98
35.3	-64.98
35.325	-64.98
35.35	-64.98
35.375	-64.98
35.4	-64.9801
35.425	-64.9801
35.45	-64.9801
35.475	-64.9801
35.5	-64.9801
35.525	-64.9801
35.55	-64.9801
